ID,ID_person,Model,Power,Price,Power_indicator
4180,2329,Nissan,173.0,1664111,False
4181,4182,Toyota,229.0,1652175,False
4182,3840,BMW,420.0,1141967,False
4183,15462,KIA,173.0,1187317,False
4184,12283,Daewoo,478.0,630252,False
4185,11240,Infiniti,136.0,1491697,False
4186,1207,Infiniti,344.0,2800352,False
4187,18831,Ford,337.0,2282902,False
4188,10310,Infiniti,119.0,3585484,False
4189,9407,KIA,196.0,2235330,False
4190,13516,BMW,223.0,1854254,False
4191,4346,Subaru,498.0,1304218,False
4192,17433,LADA,122.0,3941581,False
4193,6203,KIA,476.0,3342793,False
4194,12430,KIA,358.0,725751,False
4195,18578,Subaru,372.0,2781489,False
4196,16588,LADA,474.0,1839205,False
4197,13615,Mercedez-Benz,296.0,691039,False
4198,2616,Mercedez-Benz,397.0,926985,False
4199,13274,KIA,325.0,1578541,False
4200,8317,Ford,351.0,3298413,False
4201,7004,Daewoo,472.0,3213137,False
4202,1470,KIA,88.0,3572135,False
4203,6761,Nissan,85.0,3268346,False
4204,6571,Ford,122.0,3186494,False
4205,11660,Toyota,381.0,1606031,False
4206,4119,Daewoo,71.0,2446347,False
4207,5060,Ford,186.0,3247606,False
4208,1900,Mercedez-Benz,404.0,2989809,False
4209,16036,Toyota,459.0,214544,False
4210,1353,Ford,196.0,1009936,False
4211,11349,Daewoo,473.0,3070227,False
4212,7515,Subaru,281.0,3879513,True
4213,10844,LADA,154.0,3820282,False
4214,16967,KIA,153.0,1519498,False
4215,9988,Mercedez-Benz,369.0,3240381,False
4216,10740,Toyota,454.0,3140754,False
4217,17316,Nissan,354.0,347548,False
4218,13559,KIA,211.0,470221,False
4219,3739,Subaru,164.0,1181325,False
4220,9146,Daewoo,476.0,998594,False
4221,2123,Nissan,405.0,565463,False
4222,17839,Nissan,295.0,2145033,False
4223,15158,Nissan,340.0,2675134,False
4224,10123,KIA,312.0,1249856,False
4225,1066,Infiniti,386.0,1573054,False
4226,13669,LADA,209.0,2524329,False
4227,17642,Daewoo,109.0,1009757,False
4228,16547,Nissan,129.0,2492913,False
4229,12892,Mercedez-Benz,339.0,2070547,False
4230,18757,Nissan,332.0,2793913,False
4231,16995,Nissan,286.0,2319379,False
4232,16607,Subaru,177.0,2862239,False
4233,5533,Audi,131.0,3256234,False
4234,7201,Subaru,73.0,562091,False
4235,9356,KIA,281.0,2844298,True
4236,11926,Nissan,127.0,1173174,False
4237,11892,Infiniti,140.0,3472310,False
4238,4881,Toyota,319.0,2728057,False
4239,4932,Toyota,281.0,1756776,True
4240,12377,Ford,466.0,2124490,False
4241,8335,KIA,388.0,3506285,False
4242,996,LADA,118.0,3113086,False
4243,12045,Subaru,356.0,1672052,False
4244,15630,KIA,270.0,579470,False
4245,856,KIA,429.0,3059295,False
4246,1100,Mercedez-Benz,168.0,2329491,False
4247,6082,Ford,118.0,2678846,False
4248,12476,Mercedez-Benz,92.0,1206475,False
4249,13200,Mercedez-Benz,237.0,3189779,False
4250,6388,Infiniti,390.0,280241,False
4251,7240,KIA,71.0,1469594,False
4252,16824,Infiniti,453.0,3770686,False
4253,19304,Ford,150.0,2098357,False
4254,10618,Nissan,344.0,1167169,False
4255,12067,KIA,255.0,2904001,False
4256,12032,BMW,132.0,1629162,False
4257,4007,Infiniti,355.0,2463348,False
4258,4949,Ford,135.0,384738,False
4259,12316,BMW,281.0,3458687,True
4260,9131,Nissan,481.0,3874199,False
4261,7725,LADA,215.0,993192,False
4262,2784,KIA,132.0,3438015,False
4263,2340,BMW,157.0,1268201,False
4264,15974,KIA,150.0,2387996,False
4265,14877,Daewoo,491.0,2638418,False
4266,2234,KIA,147.0,1324345,False
4267,11143,Nissan,107.0,518370,False
4268,7162,Audi,312.0,2993685,False
4269,483,Infiniti,109.0,2798993,False
4270,4418,BMW,281.0,2743086,True
4271,14952,Infiniti,154.0,2799480,False
4272,2912,Mercedez-Benz,117.0,2647608,False
4273,19252,Infiniti,330.0,3235620,False
4274,9107,Ford,348.0,1552152,False
4275,6154,Nissan,172.0,343944,False
4276,2801,Subaru,147.0,3346518,False
4277,6921,Ford,274.0,1728524,False
4278,7459,KIA,133.0,3391106,False
4279,3468,BMW,362.0,1359844,False
4280,5457,Audi,343.0,2664019,False
4281,8804,Toyota,173.0,2309267,False
4282,6493,LADA,281.0,2761617,True
4283,422,Audi,341.0,2966639,False
4284,16774,Audi,281.0,3916650,True
4285,15892,BMW,291.0,1134035,False
4286,19209,BMW,318.0,1055780,False
4287,311,Nissan,283.0,2182341,False
4288,17799,BMW,193.0,3566160,False
4289,463,Nissan,209.0,3719150,False
4290,16264,Daewoo,97.0,2827423,False
4291,9681,Daewoo,198.0,2822535,False
4292,19178,Mercedez-Benz,343.0,2739983,False
4293,19005,LADA,104.0,997699,False
4294,8851,Toyota,228.0,543371,False
4295,3345,Nissan,351.0,1197542,False
4296,7175,Daewoo,499.0,1565350,False
4297,15653,KIA,281.0,3979565,True
4298,9088,Daewoo,321.0,1991007,False
4299,4210,Nissan,332.0,3760115,False
4300,12311,Daewoo,74.0,2248657,False
4301,10848,Subaru,348.0,608939,False
4302,9194,Nissan,136.0,1845101,False
4303,15078,Audi,258.0,1031334,False
4304,15179,LADA,281.0,1076347,True
4305,4628,Audi,281.0,2714102,True
4306,7739,KIA,282.0,2221935,False
4307,6617,BMW,271.0,1438913,False
4308,15182,Mercedez-Benz,179.0,993792,False
4309,1970,Audi,270.0,2713007,False
4310,8988,Toyota,191.0,2117820,False
4311,12883,Subaru,90.0,1778879,False
4312,14263,Ford,284.0,1317064,False
4313,3405,Mercedez-Benz,484.0,1237207,False
4314,7431,BMW,115.0,3489150,False
4315,12803,Infiniti,145.0,1738732,False
4316,7091,LADA,319.0,2607874,False
4317,7207,Mercedez-Benz,468.0,1768675,False
4318,8866,BMW,451.0,2229938,False
4319,6531,Ford,131.0,2806578,False
4320,4320,Infiniti,381.0,2022015,False
4321,16731,Mercedez-Benz,199.0,2369288,False
4322,3926,Nissan,360.0,2896784,False
4323,4680,Daewoo,184.0,1183377,False
4324,8216,Toyota,229.0,998172,False
4325,12557,LADA,117.0,2260755,False
4326,15678,LADA,281.0,988733,True
4327,6738,Ford,465.0,940080,False
4328,11786,Toyota,316.0,1984715,False
4329,5149,Subaru,481.0,611249,False
4330,18940,Toyota,281.0,2041832,True
4331,9007,Ford,352.0,898992,False
4332,11026,Nissan,133.0,2724380,False
4333,5537,LADA,231.0,2055822,False
4334,6474,Audi,281.0,3585003,True
4335,6336,Mercedez-Benz,414.0,585778,False
4336,5092,KIA,419.0,2587413,False
4337,6309,Nissan,100.0,2006709,False
4338,8777,Nissan,281.0,3924102,True
4339,8467,Nissan,461.0,205209,False
4340,16718,Infiniti,340.0,1366602,False
4341,14931,Nissan,398.0,3429498,False
4342,9001,LADA,158.0,2197079,False
4343,11736,Ford,231.0,260188,False
4344,2,Infiniti,191.0,1092819,False
4345,5899,Infiniti,399.0,328351,False
4346,9444,Daewoo,227.0,1729330,False
4347,4459,Ford,487.0,2977023,False
4348,18964,Infiniti,107.0,3454298,False
4349,7827,Ford,210.0,3900637,False
4350,18622,Daewoo,427.0,1942219,False
4351,18579,KIA,232.0,3165805,False
4352,5466,Nissan,157.0,1263485,False
4353,597,Ford,339.0,3120231,False
4354,15145,Audi,238.0,1835867,False
4355,12095,Nissan,337.0,2941394,False
4356,1587,KIA,269.0,589395,False
4357,485,LADA,401.0,2820139,False
4358,12631,Toyota,272.0,2326957,False
4359,10382,Infiniti,141.0,1952652,False
4360,18587,Ford,435.0,3465683,False
4361,18405,Subaru,238.0,1613278,False
4362,17653,Audi,240.0,3101638,False
4363,2318,Subaru,466.0,1157301,False
4364,652,Mercedez-Benz,291.0,2130274,False
4365,14378,Nissan,405.0,3544733,False
4366,7862,Toyota,72.0,1919738,False
4367,15391,Audi,433.0,839619,False
4368,16124,Ford,228.0,3603767,False
4369,745,Audi,311.0,1786000,False
4370,2905,Subaru,495.0,220440,False
4371,7752,Mercedez-Benz,356.0,3728283,False
4372,5220,BMW,116.0,3423040,False
4373,12876,Infiniti,78.0,2941713,False
4374,18602,Infiniti,229.0,1958338,False
4375,4263,Subaru,450.0,1911741,False
4376,10086,BMW,469.0,1481063,False
4377,15104,BMW,449.0,3467580,False
4378,12046,BMW,286.0,2471398,False
4379,1948,Nissan,494.0,1914214,False
4380,19494,Subaru,166.0,267622,False
4381,16663,Nissan,226.0,420758,False
4382,2764,Nissan,310.0,1838854,False
4383,14698,Audi,484.0,3001724,False
4384,13818,KIA,84.0,1833741,False
4385,11873,LADA,137.0,1784781,False
4386,8088,Infiniti,447.0,1503060,False
4387,13258,Nissan,357.0,3103735,False
4388,17485,Toyota,74.0,3291209,False
4389,107,Ford,309.0,3087238,False
4390,17346,Daewoo,424.0,465044,False
4391,15944,Daewoo,401.0,249995,False
4392,18802,Subaru,335.0,1211292,False
4393,16064,Infiniti,390.0,293782,False
4394,8471,Daewoo,348.0,1494848,False
4395,18631,Mercedez-Benz,378.0,1942514,False
4396,6687,Nissan,233.0,250235,False
4397,11046,Infiniti,354.0,2953291,False
4398,131,Infiniti,180.0,2190939,False
4399,5028,Nissan,317.0,1505169,False
4400,8361,Daewoo,298.0,1624305,False
4401,11727,BMW,231.0,3370978,False
4402,7199,Ford,470.0,2095850,False
4403,8537,Daewoo,162.0,2605400,False
4404,9844,LADA,461.0,1149517,False
4405,11429,Mercedez-Benz,162.0,1625005,False
4406,6191,Infiniti,499.0,1300479,False
4407,17516,KIA,349.0,353394,False
4408,17149,Subaru,327.0,3565718,False
4409,3270,Nissan,460.0,1245103,False
4410,16761,Daewoo,132.0,1857704,False
4411,15753,LADA,294.0,573116,False
4412,935,KIA,306.0,709365,False
4413,2289,LADA,308.0,430895,False
4414,12388,Ford,200.0,2579266,False
4415,17094,BMW,483.0,2087814,False
4416,18864,Infiniti,73.0,420983,False
4417,11230,Subaru,427.0,3467057,False
4418,16070,Daewoo,311.0,751788,False
4419,15784,Mercedez-Benz,132.0,217550,False
4420,17756,LADA,436.0,3811159,False
4421,17636,BMW,281.0,2047345,True
4422,1670,Nissan,319.0,521731,False
4423,13982,Infiniti,376.0,1396192,False
4424,9358,Subaru,260.0,2701225,False
4425,9847,Toyota,293.0,1456669,False
4426,1824,Daewoo,300.0,1828757,False
4427,18811,LADA,447.0,3268959,False
4428,14493,Mercedez-Benz,190.0,2077333,False
4429,15610,Daewoo,421.0,1133789,False
4430,15335,Subaru,281.0,3519232,True
4431,9883,Mercedez-Benz,470.0,2759517,False
4432,15428,BMW,404.0,261264,False
4433,8661,Infiniti,307.0,535539,False
4434,5407,Infiniti,421.0,3786809,False
4435,3441,Mercedez-Benz,426.0,926344,False
4436,13156,Ford,259.0,2994471,False
4437,8424,Ford,335.0,1369637,False
4438,4686,Nissan,84.0,544829,False
4439,11789,BMW,134.0,3325708,False
4440,7909,Mercedez-Benz,368.0,3438036,False
4441,18133,LADA,489.0,1499631,False
4442,18650,Mercedez-Benz,258.0,3136839,False
4443,5481,BMW,85.0,206262,False
4444,9387,Audi,153.0,381062,False
4445,19745,Mercedez-Benz,382.0,1791161,False
4446,14051,LADA,470.0,1854511,False
4447,12124,Nissan,481.0,925522,False
4448,15800,Infiniti,201.0,3257171,False
4449,14247,Subaru,467.0,3757543,False
4450,6012,Daewoo,308.0,3301388,False
4451,8238,Toyota,281.0,2495636,True
4452,3613,Infiniti,305.0,3028002,False
4453,9347,Toyota,289.0,2347944,False
4454,16745,Nissan,170.0,1151801,False
4455,14452,Daewoo,290.0,2145677,False
4456,2766,Nissan,425.0,3907793,False
4457,13561,Toyota,229.0,2770792,False
4458,11562,Ford,192.0,3462566,False
4459,3977,Daewoo,205.0,3335637,False
4460,11110,Subaru,179.0,3622091,False
4461,3499,Daewoo,281.0,1605114,True
4462,11174,Infiniti,257.0,2322577,False
4463,18496,Nissan,182.0,1392691,False
4464,9272,LADA,281.0,2284454,True
4465,3367,Subaru,117.0,3082804,False
4466,10169,Infiniti,309.0,3437993,False
4467,9685,Daewoo,480.0,3793874,False
4468,5672,Infiniti,334.0,3628045,False
4469,13342,BMW,420.0,3284626,False
4470,388,Infiniti,207.0,3848477,False
4471,18440,Infiniti,154.0,2304558,False
4472,19619,Toyota,318.0,1149980,False
4473,8160,LADA,296.0,924308,False
4474,14957,Subaru,496.0,2624603,False
4475,16010,Daewoo,339.0,3814102,False
4476,14484,KIA,428.0,872098,False
4477,3833,Nissan,102.0,1770341,False
4478,19345,Ford,330.0,3051130,False
4479,993,KIA,212.0,2870588,False
4480,905,BMW,443.0,2068506,False
4481,2299,Audi,385.0,1931560,False
4482,14865,Toyota,138.0,2899069,False
4483,17322,KIA,454.0,2241587,False
4484,16877,Toyota,98.0,2716384,False
4485,2429,LADA,320.0,1396784,False
4486,13303,Subaru,436.0,3718184,False
4487,10224,Subaru,477.0,2059979,False
4488,17465,Mercedez-Benz,423.0,3236945,False
4489,18930,Mercedez-Benz,472.0,3340928,False
4490,7309,KIA,293.0,2338059,False
4491,15047,BMW,398.0,3860793,False
4492,15431,KIA,281.0,1483643,True
4493,928,Infiniti,81.0,1700871,False
4494,16766,Infiniti,489.0,1477506,False
4495,4180,Audi,406.0,2172962,False
4496,18051,Audi,448.0,2815641,False
4497,4004,Infiniti,441.0,2335432,False
4498,9424,Daewoo,190.0,3169937,False
4499,14339,Daewoo,277.0,1742652,False
4500,10576,Toyota,313.0,1148665,False
4501,9885,Nissan,233.0,671759,False
4502,13912,BMW,487.0,2351404,False
4503,18799,Infiniti,165.0,1805249,False
4504,12348,Ford,196.0,2724693,False
4505,9047,Audi,346.0,939709,False
4506,14096,LADA,432.0,1682257,False
4507,19636,Ford,124.0,1378005,False
4508,4357,Subaru,150.0,280372,False
4509,15215,BMW,459.0,1020596,False
4510,18109,LADA,352.0,223134,False
4511,3311,Ford,340.0,2095803,False
4512,4706,Infiniti,257.0,826977,False
4513,4130,Nissan,109.0,2936541,False
4514,18393,Infiniti,136.0,850687,False
4515,3090,Subaru,415.0,1274195,False
4516,6195,Daewoo,106.0,2954968,False
4517,18691,KIA,318.0,3402563,False
4518,16012,Daewoo,192.0,2229659,False
4519,5953,Mercedez-Benz,224.0,408606,False
4520,17305,KIA,303.0,2898290,False
4521,7478,Ford,499.0,1681826,False
4522,19871,Subaru,432.0,3104687,False
4523,2174,Infiniti,148.0,3920462,False
4524,19008,Nissan,205.0,2719902,False
4525,1075,Subaru,281.0,539112,True
4526,4727,Subaru,117.0,1692077,False
4527,15018,Daewoo,323.0,1397763,False
4528,14580,KIA,183.0,1348406,False
4529,4892,Infiniti,411.0,3182995,False
4530,16652,Audi,133.0,275154,False
4531,2181,LADA,442.0,479952,False
4532,11733,Audi,215.0,1790620,False
4533,2306,BMW,281.0,491552,True
4534,15120,KIA,121.0,1085410,False
4535,9686,Infiniti,496.0,649563,False
4536,3353,Toyota,391.0,3313222,False
4537,14863,Audi,298.0,295104,False
4538,16014,KIA,330.0,1373499,False
4539,12459,Mercedez-Benz,236.0,1420429,False
4540,5616,Ford,472.0,714260,False
4541,5311,Ford,294.0,1229181,False
4542,19954,Audi,348.0,393599,False
4543,12569,LADA,307.0,3503060,False
4544,12821,LADA,240.0,1598590,False
4545,12514,Audi,308.0,652662,False
4546,7950,KIA,441.0,484500,False
4547,14353,BMW,323.0,3520476,False
4548,4537,Ford,74.0,2922970,False
4549,1551,Daewoo,84.0,1808355,False
4550,10998,Mercedez-Benz,329.0,1017795,False
4551,15838,LADA,155.0,2286897,False
4552,4472,Infiniti,281.0,360449,True
4553,19161,Audi,195.0,924997,False
4554,9629,LADA,233.0,3072676,False
4555,4403,Nissan,87.0,1619333,False
4556,4761,LADA,296.0,1910880,False
4557,8263,Audi,80.0,422979,False
4558,16452,BMW,386.0,3034308,False
4559,6438,Nissan,416.0,1590995,False
4560,19610,Subaru,281.0,418837,True
4561,174,Subaru,189.0,3270819,False
4562,11252,Audi,405.0,1352763,False
4563,14221,Ford,278.0,3509001,False
4564,5354,Audi,340.0,2777183,False
4565,10879,LADA,334.0,2611604,False
4566,14329,LADA,281.0,671144,True
4567,4862,Audi,426.0,3009331,False
4568,780,Subaru,321.0,1097320,False
4569,12657,Toyota,346.0,3867233,False
4570,4939,Nissan,421.0,298419,False
4571,13605,Subaru,401.0,2432799,False
4572,13479,BMW,207.0,3889802,False
4573,15336,BMW,76.0,1785223,False
4574,17176,Mercedez-Benz,449.0,2599068,False
4575,9578,Mercedez-Benz,91.0,2536915,False
4576,13096,Subaru,257.0,1026301,False
4577,17925,Toyota,167.0,525721,False
4578,18062,KIA,281.0,509239,True
4579,16694,Mercedez-Benz,143.0,1597027,False
4580,10114,Toyota,283.0,3314370,False
4581,14572,BMW,337.0,900074,False
4582,2994,Infiniti,365.0,1121185,False
4583,493,KIA,366.0,3030422,False
4584,7156,BMW,486.0,1919011,False
4585,7044,Ford,78.0,1914793,False
4586,11824,Toyota,164.0,2606068,False
4587,3486,Toyota,193.0,2604085,False
4588,10342,Nissan,371.0,911853,False
4589,2215,Mercedez-Benz,309.0,916555,False
4590,13003,Infiniti,245.0,3523483,False
4591,12633,Ford,398.0,432357,False
4592,14116,BMW,382.0,2287385,False
4593,13210,BMW,367.0,1564886,False
4594,10055,Infiniti,80.0,1282755,False
4595,16321,Nissan,178.0,2731276,False
4596,7112,Toyota,471.0,3090566,False
4597,18828,Nissan,287.0,378108,False
4598,6595,Daewoo,281.0,2687463,True
4599,10617,Ford,210.0,586041,False
4600,15675,Daewoo,281.0,2939571,True
4601,17016,Ford,281.0,2107552,True
4602,5186,BMW,107.0,420400,False
4603,8160,Ford,220.0,3430665,False
4604,12803,Toyota,270.0,3618309,False
4605,16166,Infiniti,399.0,1718450,False
4606,9716,Mercedez-Benz,339.0,2981962,False
4607,16190,Mercedez-Benz,205.0,3162636,False
4608,17589,Subaru,167.0,464410,False
4609,17139,Audi,260.0,1458098,False
4610,13855,Audi,269.0,1058330,False
4611,7001,Audi,481.0,671891,False
4612,5666,Audi,77.0,2397721,False
4613,12708,Nissan,107.0,613025,False
4614,1967,Daewoo,178.0,2796564,False
4615,17592,Toyota,99.0,2101889,False
4616,13633,Infiniti,423.0,731364,False
4617,16806,Subaru,270.0,1306829,False
4618,205,KIA,305.0,2716640,False
4619,2225,Infiniti,377.0,2068824,False
4620,16886,KIA,294.0,3325831,False
4621,8848,Nissan,332.0,3245318,False
4622,12122,Audi,467.0,3734699,False
4623,5121,Ford,122.0,2653410,False
4624,13364,Daewoo,221.0,1322373,False
4625,4597,Daewoo,72.0,3750043,False
4626,14256,Daewoo,281.0,2759754,True
4627,17619,BMW,173.0,2173663,False
4628,11581,Audi,107.0,447548,False
4629,6762,Toyota,281.0,2386130,True
4630,19746,Mercedez-Benz,223.0,2919337,False
4631,8459,Ford,304.0,1891108,False
4632,13959,Mercedez-Benz,316.0,1140635,False
4633,18214,Daewoo,281.0,1786860,True
4634,7105,Infiniti,498.0,3217174,False
4635,13709,Mercedez-Benz,349.0,3280715,False
4636,18711,Daewoo,299.0,2015115,False
4637,2771,Subaru,92.0,530771,False
4638,5475,Mercedez-Benz,136.0,2141100,False
4639,5693,BMW,145.0,2970628,False
4640,8463,Nissan,188.0,2749499,False
4641,7157,Mercedez-Benz,391.0,1703435,False
4642,15490,Mercedez-Benz,143.0,3632034,False
4643,17904,Subaru,389.0,1157229,False
4644,953,Toyota,280.0,916378,False
4645,10718,LADA,187.0,2416932,False
4646,4727,LADA,445.0,1298733,False
4647,2356,Infiniti,353.0,2837954,False
4648,19509,KIA,247.0,3303924,False
4649,10895,KIA,223.0,2096392,False
4650,14606,BMW,281.0,754220,True
4651,2991,KIA,348.0,739528,False
4652,9811,Subaru,368.0,3177406,False
4653,16718,Mercedez-Benz,341.0,431369,False
4654,15113,LADA,186.0,2920400,False
4655,12774,LADA,108.0,1995732,False
4656,7062,LADA,437.0,674332,False
4657,12833,Toyota,281.0,875792,True
4658,19796,Mercedez-Benz,237.0,1518151,False
4659,17597,Infiniti,209.0,3345966,False
4660,15894,Mercedez-Benz,193.0,2043460,False
4661,1783,Audi,361.0,1364483,False
4662,14232,LADA,264.0,247007,False
4663,3470,Daewoo,357.0,2471143,False
4664,12832,Subaru,243.0,1750693,False
4665,6800,Toyota,177.0,3194641,False
4666,17893,LADA,281.0,3432265,True
4667,4888,Audi,258.0,2919255,False
4668,5940,KIA,385.0,3433130,False
4669,18304,KIA,71.0,1178910,False
4670,10473,KIA,193.0,2976133,False
4671,15159,Infiniti,218.0,593978,False
4672,19821,BMW,424.0,3166309,False
4673,906,KIA,400.0,2828578,False
4674,16048,Daewoo,195.0,2691371,False
4675,18061,Daewoo,125.0,3449064,False
4676,8467,Subaru,281.0,3625302,True
4677,7560,Daewoo,77.0,1310922,False
4678,14170,Infiniti,257.0,2515698,False
4679,16129,BMW,335.0,2016537,False
4680,19130,Audi,281.0,3248945,True
4681,16291,Subaru,102.0,658816,False
4682,14051,LADA,356.0,2484357,False
4683,991,LADA,433.0,325334,False
4684,7180,Nissan,423.0,3923300,False
4685,13266,KIA,433.0,3861267,False
4686,4602,Infiniti,173.0,2619443,False
4687,19685,Infiniti,89.0,2911304,False
4688,2816,Infiniti,281.0,2273766,True
4689,12142,Nissan,311.0,357494,False
4690,13094,Daewoo,244.0,3466885,False
4691,5208,Daewoo,98.0,3131700,False
4692,1923,Toyota,133.0,2093757,False
4693,9094,Mercedez-Benz,150.0,3535859,False
4694,18411,Mercedez-Benz,188.0,2094596,False
4695,6033,Toyota,92.0,1074012,False
4696,8530,LADA,314.0,2913795,False
4697,2364,Toyota,482.0,1360646,False
4698,7812,KIA,382.0,1065153,False
4699,2805,Subaru,274.0,2146218,False
4700,15905,Infiniti,216.0,447441,False
4701,3885,Ford,133.0,3605956,False
4702,3446,Ford,302.0,650394,False
4703,8499,Daewoo,450.0,2581984,False
4704,5731,KIA,492.0,2171100,False
4705,17241,BMW,80.0,2472849,False
4706,5133,Audi,156.0,1128119,False
4707,7068,Mercedez-Benz,433.0,3218624,False
4708,9394,Ford,435.0,874958,False
4709,9987,KIA,315.0,725107,False
4710,19902,Daewoo,266.0,3557335,False
4711,3174,LADA,357.0,648031,False
4712,6603,LADA,312.0,3336176,False
4713,3453,Subaru,441.0,1450029,False
4714,9398,Infiniti,125.0,1944474,False
4715,13057,BMW,142.0,3440863,False
4716,17875,Audi,268.0,1796338,False
4717,16666,Subaru,384.0,1150509,False
4718,6205,Nissan,174.0,1465224,False
4719,7316,Mercedez-Benz,387.0,432519,False
4720,17073,LADA,487.0,1966983,False
4721,1171,BMW,266.0,3100267,False
4722,10606,Subaru,337.0,2140414,False
4723,8523,Subaru,437.0,1168902,False
4724,6217,Nissan,281.0,615863,True
4725,14236,Infiniti,388.0,1634858,False
4726,1621,KIA,281.0,2557773,True
4727,9575,Nissan,273.0,2893374,False
4728,16163,KIA,97.0,3183343,False
4729,15780,LADA,351.0,3878265,False
4730,13088,Subaru,281.0,820293,True
4731,14475,Ford,384.0,3013536,False
4732,19898,Ford,267.0,2499299,False
4733,16526,Daewoo,454.0,2861956,False
4734,15464,Subaru,336.0,2550006,False
4735,18521,KIA,281.0,3219400,True
4736,6281,Daewoo,318.0,662992,False
4737,8842,Mercedez-Benz,293.0,1282915,False
4738,12903,Toyota,418.0,908172,False
4739,3460,BMW,202.0,3407641,False
4740,4994,Toyota,294.0,427014,False
4741,9692,Subaru,370.0,1577305,False
4742,12218,Daewoo,159.0,2327113,False
4743,242,Toyota,130.0,1512224,False
4744,888,Mercedez-Benz,95.0,3725441,False
4745,19554,Audi,430.0,647747,False
4746,7732,KIA,75.0,1073357,False
4747,13262,Subaru,367.0,2505982,False
4748,19721,Subaru,290.0,1893190,False
4749,2847,Subaru,484.0,1401353,False
4750,960,Toyota,329.0,1392502,False
4751,8114,Toyota,207.0,370259,False
4752,11364,LADA,90.0,1322130,False
4753,2867,BMW,363.0,2441316,False
4754,6335,Ford,326.0,2072872,False
4755,18792,Mercedez-Benz,127.0,2485668,False
4756,10790,Audi,246.0,3416188,False
4757,3585,Subaru,405.0,2192968,False
4758,9470,KIA,125.0,2462770,False
4759,15845,Infiniti,430.0,2509690,False
4760,16882,Audi,414.0,3699874,False
4761,19087,BMW,145.0,3366849,False
4762,14575,Infiniti,256.0,1664280,False
4763,9470,Audi,94.0,2522107,False
4764,7394,Mercedez-Benz,346.0,2459969,False
4765,8788,Nissan,246.0,3483070,False
4766,717,Ford,281.0,3665246,True
4767,5596,KIA,477.0,2802573,False
4768,4444,Ford,267.0,3470632,False
4769,9335,LADA,411.0,1184474,False
4770,12103,Subaru,368.0,1391307,False
4771,17786,Daewoo,328.0,2995617,False
4772,5506,Toyota,235.0,2710371,False
4773,18328,Subaru,164.0,1115030,False
4774,17472,Daewoo,276.0,309598,False
4775,6966,Subaru,96.0,1247719,False
4776,12324,Infiniti,431.0,2130956,False
4777,10712,Ford,93.0,551141,False
4778,3904,LADA,135.0,2325790,False
4779,4171,Toyota,446.0,1022523,False
4780,12837,LADA,105.0,2833981,False
4781,10788,Subaru,419.0,805476,False
4782,10969,Nissan,426.0,3494814,False
4783,3540,Nissan,485.0,3381050,False
4784,19025,KIA,123.0,3497700,False
4785,10392,BMW,363.0,3873848,False
4786,10695,Nissan,466.0,655631,False
4787,15473,Infiniti,499.0,488515,False
4788,4037,LADA,479.0,501517,False
4789,2207,Infiniti,476.0,2967680,False
4790,15203,Toyota,281.0,1389758,True
4791,17626,Audi,337.0,1505063,False
4792,14225,Toyota,386.0,550862,False
4793,5227,Ford,475.0,2156383,False
4794,13954,Audi,263.0,1957882,False
4795,13719,LADA,351.0,430787,False
4796,18355,LADA,240.0,836737,False
4797,13231,Infiniti,82.0,529741,False
4798,878,LADA,204.0,1379194,False
4799,7076,Audi,281.0,200153,True
4800,13224,Ford,437.0,1375013,False
4801,1055,Ford,281.0,2418930,True
4802,8631,Ford,281.0,2834850,True
4803,4932,Ford,169.0,3923567,False
4804,4782,KIA,295.0,399016,False
4805,7150,BMW,309.0,3137143,False
4806,10649,Audi,269.0,3786498,False
4807,322,BMW,357.0,2309318,False
4808,5656,LADA,448.0,3100236,False
4809,16710,Infiniti,128.0,1557478,False
4810,9728,Audi,281.0,1133206,True
4811,5356,Daewoo,331.0,2494789,False
4812,7465,LADA,313.0,2324374,False
4813,3045,Ford,176.0,2013724,False
4814,7604,Toyota,350.0,2942059,False
4815,3057,Nissan,291.0,1217862,False
4816,16744,Toyota,481.0,1981556,False
4817,7941,Mercedez-Benz,389.0,675064,False
4818,16890,Ford,281.0,2920810,True
4819,19803,Mercedez-Benz,281.0,1281768,True
4820,11289,Infiniti,93.0,321857,False
4821,2085,Nissan,107.0,378875,False
4822,6279,Daewoo,487.0,366831,False
4823,11948,Daewoo,486.0,1131932,False
4824,11370,Toyota,301.0,3974200,False
4825,18773,Ford,145.0,266117,False
4826,13719,Audi,91.0,3210315,False
4827,8343,Audi,199.0,3771819,False
4828,3127,Infiniti,330.0,3232246,False
4829,14142,Daewoo,118.0,1594191,False
4830,13017,KIA,489.0,3298089,False
4831,17444,Mercedez-Benz,144.0,3993808,False
4832,11620,LADA,227.0,2907392,False
4833,15363,LADA,357.0,1232549,False
4834,994,Nissan,414.0,3717020,False
4835,8507,BMW,215.0,1089856,False
4836,2930,Infiniti,327.0,2852696,False
4837,17632,Ford,421.0,1948710,False
4838,10012,KIA,420.0,636667,False
4839,12383,Infiniti,143.0,841017,False
4840,14014,Daewoo,346.0,715910,False
4841,7092,Ford,92.0,3886441,False
4842,11006,Nissan,282.0,1030000,False
4843,4683,Toyota,298.0,1868041,False
4844,5989,Infiniti,488.0,832836,False
4845,12262,Toyota,439.0,3661981,False
4846,10162,Mercedez-Benz,201.0,3631151,False
