ID,ID_person,Square,Rooms,Price,Rooms_indicator
1628,12037,35,1.0,7770,False
1629,12696,54,2.0,18198,False
1630,14519,35,4.0,13790,True
1631,5753,49,2.0,10045,False
1632,3919,112,5.0,32032,False
1633,9945,129,5.0,37281,False
1634,2482,93,4.0,29202,False
1635,3958,43,2.0,9159,False
1636,9568,84,3.0,26292,False
1637,12289,90,5.0,30330,False
1638,8978,115,7.0,41630,False
1639,8996,90,5.0,30330,False
1640,17840,84,4.0,29988,False
1641,13385,114,6.0,25764,False
1642,8129,120,6.0,32520,False
1643,4937,66,2.0,23298,False
1644,410,67,3.0,14271,False
1645,9807,37,1.0,14615,False
1646,9210,42,4.0,10416,True
1647,9760,62,2.0,16616,False
1648,6683,65,2.0,16250,False
1649,8451,101,4.0,28078,True
1650,908,107,7.0,21935,False
1651,13532,109,5.0,34444,False
1652,9957,50,3.0,18000,False
1653,2232,82,3.0,27470,False
1654,11490,129,7.0,47085,False
1655,6729,70,3.0,25060,False
1656,18903,47,2.0,10904,False
1657,17653,102,4.0,21114,False
1658,15558,126,7.0,44478,False
1659,7901,85,4.0,26095,False
1660,3445,91,4.0,24024,False
1661,11781,30,1.0,8070,False
1662,19157,84,4.0,25620,False
1663,231,124,6.0,33356,False
1664,11692,47,4.0,15134,True
1665,2027,99,4.0,28314,False
1666,9594,113,6.0,24408,False
1667,8175,71,4.0,20945,False
1668,6218,123,6.0,34317,False
1669,8765,105,6.0,35070,False
1670,4241,117,4.0,34164,False
1671,1139,84,4.0,31248,False
1672,17152,88,3.0,25432,False
1673,5669,66,3.0,19536,False
1674,13193,72,3.0,18288,False
1675,873,54,2.0,20250,False
1676,7153,94,6.0,20774,False
1677,6411,92,5.0,32292,False
1678,1378,112,6.0,34832,False
1679,9210,115,7.0,24265,False
1680,11403,91,4.0,32578,False
1681,3312,128,8.0,41472,False
1682,5769,101,5.0,23331,False
1683,10126,123,7.0,35916,False
1684,15538,94,4.0,29046,False
1685,10952,110,6.0,28600,False
1686,2676,66,3.0,20394,False
1687,6703,95,4.0,21565,False
1688,13176,116,6.0,32248,False
1689,16725,102,6.0,21012,False
1690,13801,122,5.0,44042,False
1691,8832,116,5.0,33292,False
1692,15150,94,6.0,18988,False
1693,6075,95,3.0,37620,False
1694,10629,91,4.0,27573,False
1695,13879,46,2.0,11040,False
1696,11045,124,6.0,30256,False
1697,1535,61,2.0,17141,False
1698,6658,31,1.0,7285,False
1699,4238,59,3.0,12154,False
1700,17348,101,5.0,33027,False
1701,12420,84,4.0,26292,False
1702,2950,96,5.0,31968,False
1703,1378,106,4.0,28196,False
1704,16761,64,2.0,22464,False
1705,16122,123,7.0,37023,False
1706,6179,106,6.0,23002,False
1707,5665,42,2.0,12222,False
1708,8952,111,6.0,26751,False
1709,10613,89,4.0,19669,False
1710,9154,50,2.0,18400,False
1711,9171,51,4.0,14790,True
1712,15045,98,4.0,35672,False
1713,14979,80,4.0,19120,True
1714,13877,74,3.0,25826,False
1715,11247,73,3.0,27594,False
1716,6940,60,4.0,13260,False
1717,18903,121,4.0,46706,True
1718,16618,94,6.0,19364,False
1719,8825,76,3.0,23712,False
1720,18407,76,5.0,25612,False
1721,15222,39,2.0,9321,False
1722,2967,99,5.0,37818,False
1723,15346,91,5.0,23023,False
1724,641,84,4.0,28392,False
1725,16992,124,5.0,43896,False
1726,10166,103,5.0,25029,False
1727,16619,102,4.0,23766,False
1728,7584,109,4.0,30738,False
1729,9809,67,3.0,16951,False
1730,10737,117,5.0,39195,False
1731,11873,122,5.0,43188,False
1732,13303,66,3.0,22110,False
1733,2847,120,5.0,33960,False
1734,2136,96,5.0,28800,False
1735,16085,100,5.0,24800,False
1736,9415,89,4.0,28658,False
1737,5798,119,4.0,38318,True
1738,9294,106,4.0,34450,False
1739,10418,105,7.0,21735,False
1740,10258,94,4.0,19082,False
1741,2530,88,3.0,26928,False
1742,2140,56,2.0,15624,False
1743,2551,72,4.0,24624,True
1744,8343,112,5.0,35056,False
1745,9879,77,3.0,22561,False
1746,8013,99,5.0,29007,False
1747,4111,126,7.0,33138,False
1748,18964,69,3.0,16215,False
1749,10768,53,3.0,15794,False
1750,4586,90,3.0,18090,False
1751,626,82,4.0,20500,True
1752,16454,70,3.0,23520,False
1753,3246,108,7.0,40824,False
1754,4969,79,3.0,16985,False
1755,11111,39,1.0,11505,False
1756,2895,104,4.0,33800,False
1757,15941,39,2.0,12558,False
1758,9330,65,3.0,22815,False
1759,10030,39,4.0,15132,True
1760,12914,104,6.0,37440,False
1761,8158,122,5.0,39894,False
1762,11104,97,5.0,34532,False
1763,2974,77,3.0,25179,False
1764,2393,125,5.0,29250,False
1765,15045,104,5.0,30992,False
1766,7184,36,2.0,11052,False
1767,10358,90,5.0,28350,False
1768,15783,63,3.0,23184,False
1769,7352,87,5.0,22620,False
1770,200,109,6.0,42292,False
1771,4183,62,4.0,23436,True
1772,16268,66,4.0,17094,False
1773,2941,109,4.0,34444,False
1774,8851,99,6.0,28413,False
1775,12662,67,3.0,15008,False
1776,12090,52,2.0,17108,False
1777,18782,106,5.0,36040,False
1778,15033,105,4.0,33705,False
1779,3813,115,5.0,28405,False
1780,4174,73,3.0,26791,False
1781,1399,102,4.0,22236,False
1782,7656,45,2.0,16830,False
1783,9407,56,2.0,19768,False
1784,8104,35,2.0,11515,False
1785,3091,112,5.0,42448,False
1786,9751,81,3.0,27540,False
1787,13195,121,5.0,39567,False
1788,6277,113,6.0,23843,False
1789,11253,98,4.0,33418,False
1790,6560,38,1.0,11096,False
1791,14829,85,3.0,22270,False
1792,4951,107,5.0,35738,False
1793,4709,82,4.0,24190,False
1794,4592,119,4.0,26418,False
1795,3896,37,2.0,10545,False
1796,13497,67,3.0,18224,False
1797,16584,50,2.0,15250,False
1798,1715,80,3.0,30000,False
1799,14308,81,5.0,26811,False
1800,5473,75,3.0,27825,False
1801,180,44,2.0,9548,False
1802,18104,71,4.0,19596,False
1803,302,35,1.0,8400,False
1804,13581,35,1.0,11550,False
1805,6841,32,2.0,9344,False
1806,1908,63,4.0,22113,False
1807,5324,65,4.0,17485,False
1808,13205,67,2.0,14539,False
1809,9573,86,4.0,24940,False
1810,6925,31,1.0,9455,False
1811,14627,89,3.0,33375,False
1812,19131,82,4.0,18532,False
1813,2439,106,6.0,41446,False
1814,4214,35,1.0,12600,False
1815,120,32,1.0,10144,False
1816,1529,49,2.0,12005,False
1817,10028,41,1.0,14678,False
1818,18746,126,8.0,40950,False
1819,9347,100,4.0,22200,False
1820,13848,48,2.0,11088,False
1821,19607,115,5.0,38295,False
1822,11772,122,7.0,29768,False
1823,15978,55,2.0,16390,False
1824,13663,42,2.0,15624,False
1825,14739,77,3.0,18018,False
1826,10458,55,2.0,15785,False
1827,3636,81,4.0,25758,False
1828,10265,44,1.0,17468,False
1829,18023,105,5.0,35595,False
1830,8124,43,1.0,9847,False
1831,12665,124,5.0,42532,False
1832,5399,66,2.0,23628,False
1833,3261,100,4.0,20400,False
1834,8372,45,2.0,13995,False
1835,6499,36,2.0,9144,False
1836,10865,87,5.0,18444,False
1837,11232,37,1.0,11951,False
1838,6993,88,4.0,17776,False
1839,14199,95,4.0,19570,True
1840,19472,42,2.0,16002,False
1841,2796,33,1.0,7656,False
1842,6394,87,3.0,22011,False
1843,19989,32,4.0,7616,True
1844,5614,86,5.0,19866,False
1845,3804,126,6.0,45612,False
1846,10457,76,5.0,24700,False
1847,16003,121,5.0,35574,False
1848,19020,95,5.0,22230,False
1849,18644,102,4.0,31212,False
1850,16982,42,2.0,12852,False
1851,6168,112,5.0,28784,False
1852,2917,107,5.0,34561,False
1853,13538,77,4.0,29645,True
1854,19991,76,3.0,21660,False
1855,18775,41,1.0,16277,False
1856,6232,86,4.0,20124,False
1857,17290,105,4.0,35175,False
1858,8212,30,1.0,11220,False
1859,7265,107,4.0,39055,True
1860,16434,79,3.0,23463,False
1861,181,51,2.0,19533,False
1862,6319,34,1.0,7412,False
1863,14110,119,7.0,37128,False
1864,10431,129,5.0,26445,False
1865,3856,53,2.0,12985,False
1866,6811,107,6.0,41516,False
1867,17380,128,5.0,28416,False
1868,15659,104,4.0,35256,False
1869,12182,51,2.0,11628,False
1870,9112,85,5.0,22950,False
1871,13947,81,3.0,27459,False
1872,13561,97,4.0,20564,False
1873,15236,103,4.0,33990,False
1874,13725,72,3.0,19440,False
1875,13935,41,1.0,9348,False
1876,2111,97,4.0,23086,False
1877,18491,41,2.0,12997,False
1878,6419,43,2.0,11438,False
1879,15718,109,7.0,40984,False
1880,13960,44,2.0,17028,False
1881,13327,64,3.0,17664,False
1882,11701,79,3.0,17064,False
1883,1025,101,4.0,39188,False
1884,4718,91,6.0,25662,False
1885,997,125,4.0,49500,True
1886,18099,59,3.0,14868,False
1887,15701,112,7.0,35056,False
1888,2293,66,3.0,18612,False
1889,8660,75,3.0,24075,False
1890,12195,106,4.0,25546,False
1891,12373,36,1.0,13140,False
1892,6915,95,5.0,21280,False
1893,18412,70,3.0,15820,False
1894,8678,37,2.0,8029,False
1895,16489,61,2.0,14457,False
1896,3503,83,4.0,28718,False
1897,19860,114,6.0,35112,False
1898,8395,74,3.0,18426,False
1899,447,105,5.0,34020,False
1900,9527,65,4.0,19630,True
1901,2436,94,5.0,25380,False
1902,14999,84,4.0,21672,False
1903,16654,96,5.0,24960,False
1904,5546,64,2.0,17792,False
1905,8086,70,4.0,15260,False
1906,18116,121,7.0,30371,False
1907,38,111,4.0,36408,False
1908,8147,96,6.0,38016,False
1909,12543,115,7.0,39215,False
1910,10959,31,1.0,6634,False
1911,8563,48,2.0,17472,False
1912,19246,109,5.0,34662,False
1913,19293,77,3.0,24948,False
1914,6132,112,6.0,26656,False
1915,8973,77,3.0,29337,False
1916,13473,61,3.0,17446,False
1917,15130,70,3.0,25690,False
1918,8769,104,6.0,30680,False
1919,19117,30,4.0,6540,True
1920,9341,66,3.0,20790,False
1921,4141,64,2.0,16768,False
1922,2945,101,4.0,22119,False
1923,5540,105,5.0,34440,False
1924,19949,110,6.0,43890,False
1925,3116,59,2.0,22774,False
1926,19645,121,5.0,25168,False
1927,18569,119,5.0,23800,False
1928,3580,87,3.0,28101,False
1929,16000,95,4.0,22515,False
1930,13578,70,2.0,23170,False
1931,17446,55,3.0,21560,False
1932,1859,124,5.0,30132,False
1933,12827,106,4.0,41552,False
1934,18710,64,3.0,22720,False
1935,5776,65,3.0,18915,False
1936,16680,88,4.0,19888,False
1937,12953,112,4.0,29680,False
1938,17590,90,4.0,22590,False
1939,15741,83,4.0,23323,False
1940,8240,87,5.0,24708,False
1941,16432,95,3.0,29165,False
1942,13055,106,5.0,40068,False
1943,453,78,4.0,22386,False
1944,12934,116,6.0,36540,False
1945,19933,110,5.0,28380,False
1946,3544,102,5.0,25908,False
1947,3914,38,1.0,12008,False
1948,4231,118,6.0,36108,False
1949,18518,119,5.0,41650,False
1950,5784,54,2.0,19332,False
1951,16498,104,4.0,21944,False
1952,15646,103,4.0,29149,True
1953,11635,76,4.0,17632,False
1954,18051,33,1.0,11484,False
1955,9395,114,5.0,34998,False
1956,15100,124,8.0,34844,False
1957,8128,79,4.0,23621,False
1958,9555,74,3.0,24050,False
1959,5640,55,2.0,11110,False
1960,11731,32,2.0,7680,False
1961,670,32,1.0,9696,False
1962,19886,69,3.0,26082,False
1963,9593,101,5.0,25149,False
1964,6870,53,2.0,15211,False
1965,2012,63,3.0,13545,False
1966,19753,121,5.0,30250,False
1967,16290,72,4.0,22896,False
1968,2212,118,6.0,34692,False
1969,14556,101,6.0,36764,False
1970,13693,109,6.0,33245,False
1971,15113,55,2.0,17215,False
1972,18327,77,4.0,25564,False
1973,4676,91,4.0,20475,False
1974,867,86,4.0,31476,False
1975,14982,102,5.0,38862,False
1976,16261,30,4.0,7470,True
1977,19831,101,4.0,37168,False
1978,11276,88,4.0,25784,False
1979,2225,75,3.0,18975,False
1980,17257,59,3.0,15930,False
1981,12626,129,5.0,32379,False
1982,10961,66,3.0,24948,False
1983,19523,107,4.0,33277,False
1984,16869,57,2.0,20121,False
1985,15037,38,1.0,11172,False
1986,12003,94,4.0,30550,True
1987,9277,89,4.0,35422,False
1988,10347,48,2.0,17184,False
1989,8011,65,4.0,20995,False
1990,14060,71,4.0,26909,False
1991,1166,80,4.0,18400,False
1992,4505,59,4.0,20532,True
1993,17152,76,3.0,29184,False
1994,8544,57,3.0,13965,False
1995,3813,94,5.0,33840,False
1996,3461,127,6.0,50419,False
1997,8635,65,3.0,25025,False
1998,5426,102,4.0,21522,False
1999,126,42,2.0,8988,False
2000,16767,52,2.0,14092,False
2001,5218,78,4.0,22776,False
2002,11014,124,7.0,45508,False
2003,16707,38,1.0,12996,False
2004,7706,51,2.0,19431,False
2005,893,59,3.0,15871,False
2006,14356,57,3.0,22572,False
2007,16550,102,6.0,25806,False
2008,2915,41,2.0,12874,False
2009,10021,56,2.0,13272,False
2010,9369,30,1.0,6000,False
2011,16595,106,5.0,24592,False
2012,1667,108,6.0,25164,False
2013,17778,117,6.0,38142,False
2014,1613,77,3.0,17171,False
2015,162,121,4.0,44165,True
2016,15208,58,2.0,14790,False
2017,1122,91,3.0,19383,False
2018,1555,67,4.0,19899,False
2019,6950,44,1.0,11088,False
2020,5498,126,6.0,29862,False
2021,6355,42,1.0,13944,False
2022,4659,46,2.0,9844,False
2023,1814,86,4.0,31132,False
2024,6177,76,4.0,22876,False
2025,4974,107,4.0,37343,True
2026,1686,48,2.0,11424,False
2027,1691,108,6.0,42984,False
2028,16517,83,5.0,28718,False
2029,17339,113,7.0,36160,False
2030,9142,99,6.0,33858,False
2031,1893,128,6.0,32896,False
2032,10982,39,2.0,14430,False
2033,15631,104,5.0,31512,False
2034,4781,95,4.0,31065,False
2035,11727,113,5.0,25877,False
2036,16756,68,3.0,15776,False
2037,9409,52,2.0,13832,False
2038,7105,93,6.0,19902,False
2039,17075,84,3.0,17640,False
2040,18640,88,4.0,29568,False
2041,6295,88,3.0,20856,False
2042,981,71,3.0,25347,False
2043,5705,96,6.0,37152,False
2044,8021,95,6.0,21470,False
2045,15501,82,5.0,18286,False
2046,753,42,2.0,12978,False
2047,9709,70,3.0,25760,False
2048,3145,106,5.0,40704,False
2049,1822,107,7.0,33598,False
2050,2586,60,2.0,21720,False
2051,6305,111,4.0,31191,False
2052,4910,96,4.0,33120,False
2053,3237,71,4.0,25134,False
2054,3391,38,1.0,11704,False
2055,7142,69,3.0,22287,False
2056,6392,64,4.0,17152,False
2057,14585,74,4.0,21756,False
2058,13749,31,1.0,10602,False
2059,14850,44,2.0,10912,False
2060,17722,123,5.0,41205,False
2061,513,48,2.0,14208,False
2062,13828,76,3.0,25080,False
2063,154,122,4.0,48190,True
2064,11707,98,5.0,29988,False
2065,2689,70,3.0,20720,False
2066,12550,74,3.0,16650,False
2067,2510,30,1.0,8100,False
2068,6088,118,6.0,40002,False
2069,5827,78,3.0,25116,False
2070,3757,36,2.0,9936,False
2071,2680,52,2.0,15600,False
2072,11919,102,4.0,32640,True
2073,3647,31,1.0,11532,False
2074,13769,121,6.0,29403,False
2075,5359,48,3.0,11472,False
2076,19348,79,5.0,21567,False
2077,10914,38,1.0,13186,False
2078,12042,91,4.0,28028,False
2079,4581,95,4.0,34675,False
2080,18317,118,4.0,40002,True
2081,17311,49,3.0,17542,False
2082,2838,117,7.0,37908,False
2083,1990,47,2.0,16121,False
2084,13956,47,2.0,18659,False
2085,4612,111,5.0,29637,False
2086,1357,49,2.0,15827,False
2087,10130,73,4.0,16060,True
2088,19223,116,7.0,40600,False
2089,10451,65,3.0,22425,False
2090,13163,90,4.0,32310,False
2091,16764,49,2.0,11074,False
2092,2535,56,2.0,14952,False
2093,15321,38,2.0,12882,False
2094,7656,72,3.0,16848,False
2095,15156,81,4.0,32319,False
2096,7668,118,4.0,33512,False
2097,17137,69,4.0,16629,False
2098,9717,48,2.0,17184,False
2099,11483,115,4.0,23460,True
2100,3358,61,2.0,21960,False
2101,11174,62,3.0,16988,False
2102,6293,37,1.0,13690,False
2103,924,89,4.0,33553,False
2104,3781,100,4.0,29100,False
2105,4805,35,2.0,10185,False
2106,13671,42,2.0,8484,False
2107,17091,90,3.0,28890,False
2108,4446,59,2.0,14750,False
2109,6524,69,3.0,18837,False
2110,14518,49,2.0,17150,False
2111,12130,83,4.0,17596,False
2112,12573,126,6.0,37170,False
2113,17169,44,2.0,11308,False
2114,3450,101,4.0,21816,False
2115,10836,63,3.0,22302,False
2116,5440,55,4.0,18095,True
2117,6225,74,4.0,23458,True
2118,790,76,3.0,20976,False
2119,14002,78,3.0,27144,False
2120,14533,31,1.0,9827,False
2121,15458,127,6.0,43307,False
2122,11561,122,5.0,35258,False
2123,4358,113,5.0,44409,False
2124,1668,115,4.0,27025,False
2125,13374,112,4.0,30576,False
2126,6413,90,4.0,21150,True
2127,4693,104,6.0,36504,False
2128,6078,78,4.0,19266,True
2129,17676,49,2.0,15484,False
2130,19639,84,4.0,17220,False
2131,19393,42,1.0,8442,False
2132,3467,49,2.0,11760,False
2133,6395,115,7.0,42205,False
2134,2906,123,5.0,43173,False
2135,19966,83,3.0,17347,False
2136,15900,59,2.0,14927,False
2137,14098,104,4.0,31616,False
2138,13618,71,4.0,17537,True
2139,14815,83,5.0,27805,False
2140,16694,92,3.0,26220,False
2141,13748,55,3.0,17710,False
2142,17849,113,4.0,30962,False
2143,10837,48,2.0,13968,False
2144,7106,82,5.0,23944,False
2145,1375,59,2.0,15930,False
2146,9436,123,4.0,38622,True
2147,7883,70,2.0,25970,False
2148,12567,109,6.0,43382,False
2149,7486,87,5.0,20358,False
2150,1649,94,4.0,26978,False
2151,11167,87,3.0,17661,False
2152,6111,111,4.0,23088,False
2153,10191,52,4.0,11440,True
2154,11631,43,4.0,15136,True
2155,18710,41,2.0,16236,False
2156,2480,31,1.0,10013,False
2157,13302,51,2.0,18360,False
2158,15385,57,2.0,16074,False
2159,10660,129,4.0,31605,True
2160,3774,107,4.0,25252,False
2161,13842,119,7.0,43673,False
2162,4334,33,1.0,7293,False
2163,10883,129,7.0,30960,False
2164,5527,91,4.0,28483,False
2165,1351,60,2.0,20880,False
2166,14868,30,1.0,10800,False
2167,148,90,4.0,27630,False
2168,14429,112,7.0,41664,False
2169,9649,116,6.0,44080,False
2170,4324,89,5.0,23318,False
2171,8923,110,5.0,40920,False
2172,7610,92,4.0,30912,False
2173,5283,101,5.0,28078,False
2174,18267,77,4.0,22253,False
2175,8779,89,4.0,25988,False
2176,11403,32,1.0,9632,False
2177,11486,54,2.0,19980,False
2178,3121,103,6.0,25441,False
2179,9417,119,7.0,38318,False
2180,4060,42,2.0,16296,False
2181,13694,30,1.0,6420,False
2182,2977,52,3.0,12948,False
2183,10275,53,2.0,18974,False
2184,9371,119,4.0,24395,False
2185,3348,87,5.0,31320,False
2186,849,32,2.0,12704,False
2187,17856,44,2.0,14256,False
2188,12723,91,5.0,21112,False
2189,15823,110,4.0,25740,True
2190,610,31,1.0,11346,False
2191,2740,88,4.0,28160,False
2192,7045,71,4.0,22152,False
2193,2422,70,3.0,17570,False
2194,14641,109,6.0,36842,False
2195,12555,60,2.0,23400,False
2196,14735,34,2.0,8330,False
2197,11496,124,8.0,33728,False
2198,7796,34,2.0,11118,False
2199,9411,79,3.0,16748,False
2200,17650,124,6.0,42780,False
2201,4780,99,4.0,25245,False
2202,7022,127,6.0,50292,False
2203,12062,60,2.0,13560,False
2204,5410,111,5.0,32745,False
2205,16461,91,3.0,33579,False
2206,16480,108,7.0,27216,False
2207,2914,79,3.0,16037,False
2208,450,109,6.0,26814,False
2209,19324,57,3.0,14250,False
2210,1202,117,4.0,45279,False
2211,1888,98,4.0,34398,False
2212,3486,117,7.0,41067,False
2213,13183,48,2.0,18384,False
2214,3609,35,1.0,10710,False
2215,10444,92,4.0,34316,False
2216,17216,122,6.0,45140,False
2217,8708,48,2.0,18192,False
2218,13111,101,4.0,31209,False
2219,15629,68,3.0,24752,False
2220,3489,124,6.0,33728,False
2221,7440,77,5.0,28798,False
2222,2418,37,2.0,13135,False
2223,13256,116,5.0,38860,False
2224,11259,116,4.0,30392,False
2225,7011,104,6.0,26624,False
2226,10375,116,5.0,35612,False
2227,11314,33,1.0,13002,False
2228,13157,118,6.0,44250,False
2229,4738,97,4.0,37248,False
2230,14445,70,4.0,18200,False
2231,8336,65,4.0,20085,True
2232,19956,46,2.0,10718,False
2233,6922,90,3.0,26460,False
2234,815,59,3.0,17464,False
2235,8945,128,6.0,43136,False
2236,1691,39,2.0,10725,False
2237,19574,40,1.0,11520,False
2238,2963,127,7.0,33020,False
2239,3261,44,1.0,16280,False
2240,15814,67,3.0,14204,False
2241,18276,51,2.0,19380,False
2242,14771,43,2.0,11653,False
2243,8737,64,3.0,24832,False
2244,16334,94,4.0,25286,False
2245,7345,30,1.0,6270,False
2246,16031,38,2.0,13110,False
2247,12435,75,4.0,29700,False
2248,17684,56,3.0,16464,False
2249,10049,68,3.0,24820,False
2250,17039,52,2.0,16172,False
2251,3560,76,4.0,24320,False
2252,13364,121,5.0,40172,False
2253,5931,45,2.0,17775,False
2254,163,74,4.0,24494,False
2255,16940,120,5.0,35040,False
2256,12441,57,3.0,13908,False
2257,1649,58,2.0,14326,False
2258,18835,110,6.0,40590,False
2259,7114,75,4.0,23625,False
2260,3065,80,4.0,16320,False
2261,10133,108,6.0,23544,False
2262,12560,54,2.0,15768,False
2263,13628,66,3.0,16104,False
2264,2430,45,1.0,15885,False
2265,6541,90,4.0,20790,False
2266,1382,48,2.0,12912,False
2267,1317,90,4.0,30960,False
2268,437,120,8.0,33240,False
2269,4182,125,6.0,29500,False
2270,15992,37,2.0,9879,False
2271,7315,50,3.0,16900,False
2272,8157,94,4.0,28576,True
2273,8691,37,1.0,10471,False
2274,4590,119,5.0,34629,False
2275,6626,97,6.0,19594,False
2276,4142,37,1.0,9435,False
2277,18831,93,5.0,18972,False
2278,18360,118,5.0,41064,False
2279,1594,53,3.0,11872,False
2280,9978,96,4.0,26016,False
2281,2759,41,1.0,10127,False
2282,17453,114,5.0,41268,False
2283,9980,129,5.0,29541,False
2284,3124,98,4.0,30184,False
2285,10775,50,2.0,11850,False
2286,3696,115,5.0,23575,False
2287,14660,117,7.0,25740,False
2288,12642,41,1.0,12669,False
2289,7993,103,6.0,27604,False
2290,18306,34,1.0,7378,False
2291,2402,43,4.0,13072,True
2292,12023,122,4.0,41480,True
2293,1076,118,4.0,41418,True
2294,16384,53,2.0,12614,False
2295,10994,75,4.0,16125,False
2296,4927,120,7.0,27120,False
2297,15635,129,7.0,45666,False
2298,1693,99,4.0,32175,True
2299,19704,80,4.0,24800,False
2300,19018,88,4.0,35024,True
2301,14542,118,4.0,30562,True
2302,11307,85,4.0,31960,True
2303,5572,73,4.0,28543,True
2304,12647,120,7.0,31080,False
2305,8368,46,2.0,10074,False
2306,6372,115,6.0,39905,False
2307,18284,34,1.0,12580,False
2308,4308,88,3.0,27456,False
2309,5983,55,2.0,13200,False
2310,17057,92,5.0,20516,False
2311,14448,88,5.0,19096,False
2312,8146,85,4.0,23120,False
2313,3737,120,5.0,45360,False
2314,2742,65,4.0,22425,True
2315,10045,86,4.0,30874,False
2316,13538,64,2.0,19264,False
2317,16220,89,5.0,32752,False
2318,9117,92,6.0,36708,False
2319,10611,54,2.0,12528,False
2320,12995,120,5.0,32880,False
2321,8903,88,4.0,18304,False
2322,532,107,4.0,25252,False
2323,4,118,4.0,30916,False
2324,1940,81,3.0,23328,False
2325,11904,83,5.0,29631,False
2326,18221,110,7.0,41690,False
2327,4093,84,5.0,18060,False
2328,5033,107,7.0,40446,False
2329,10868,69,3.0,26289,False
2330,17461,71,3.0,22294,False
2331,10845,82,3.0,29684,False
2332,179,86,5.0,31992,False
2333,2462,80,5.0,18960,False
2334,19019,53,3.0,15423,False
2335,2635,82,4.0,26732,False
2336,15174,111,5.0,25863,False
2337,1980,53,2.0,15635,False
2338,289,65,4.0,21125,False
2339,12025,62,4.0,12958,False
2340,12193,101,4.0,36158,True
2341,15352,100,4.0,36800,False
2342,4413,121,5.0,47069,False
2343,9274,111,4.0,40071,False
2344,18035,56,2.0,13776,False
2345,17365,126,5.0,30114,False
2346,1153,115,7.0,40480,False
2347,7009,66,4.0,26136,True
2348,4757,113,5.0,25086,False
2349,14228,119,6.0,29512,False
2350,1647,89,3.0,27234,False
2351,12030,122,7.0,26474,False
2352,7379,84,4.0,23268,False
2353,18065,84,4.0,24108,False
2354,2165,93,5.0,28086,False
2355,9156,80,3.0,26880,False
2356,6347,73,3.0,25404,False
2357,11143,86,3.0,19522,False
2358,4290,116,7.0,45472,False
2359,14429,43,2.0,14921,False
2360,13431,96,4.0,24000,False
2361,10256,76,3.0,23636,False
2362,2237,79,3.0,31363,False
2363,15035,108,4.0,30996,True
2364,10514,91,4.0,22477,True
2365,16960,44,2.0,12716,False
2366,141,106,4.0,32118,True
2367,14784,79,5.0,24332,False
2368,18619,75,4.0,15600,False
2369,18726,87,4.0,33321,True
2370,3118,76,4.0,16188,True
2371,5557,91,5.0,31213,False
2372,5614,106,6.0,26712,False
2373,5306,109,6.0,32591,False
2374,2154,77,5.0,26257,False
2375,10108,93,5.0,27621,False
2376,2944,97,5.0,24832,False
2377,19348,46,2.0,14720,False
2378,525,104,6.0,27560,False
2379,3712,32,1.0,6720,False
2380,7861,107,5.0,40553,False
2381,16442,85,3.0,31705,False
2382,8145,113,5.0,44522,False
2383,10331,40,4.0,13680,True
2384,4326,96,5.0,37536,False
2385,12347,122,5.0,24644,False
2386,15638,123,7.0,43911,False
2387,12685,89,5.0,20381,False
2388,18064,56,2.0,19992,False
2389,19631,55,4.0,20075,True
2390,17815,117,4.0,26325,True
2391,16337,93,5.0,33108,False
2392,11169,81,4.0,17658,False
2393,13858,94,5.0,35438,False
2394,5579,43,1.0,15050,False
2395,9979,64,3.0,23808,False
2396,16404,68,4.0,21012,False
2397,10535,35,1.0,8260,False
2398,16273,100,5.0,34400,False
2399,1561,124,5.0,26164,False
2400,2217,30,1.0,6210,False
2401,4184,109,4.0,23217,False
2402,9249,36,1.0,9468,False
2403,3912,43,1.0,12341,False
2404,4203,83,4.0,30129,False
2405,18422,76,3.0,24928,False
2406,6071,125,7.0,49000,False
2407,5123,84,5.0,17220,False
2408,6042,100,4.0,23300,False
2409,9176,112,4.0,39088,False
2410,1162,55,2.0,19195,False
2411,496,125,7.0,31250,False
2412,2465,92,4.0,36340,False
2413,9000,84,3.0,22596,False
2414,3964,80,5.0,23440,False
2415,1003,30,1.0,6780,False
2416,17358,76,3.0,20596,False
2417,9260,61,3.0,16104,False
2418,14751,65,2.0,13715,False
2419,15280,69,3.0,18975,False
2420,15030,30,1.0,10740,False
2421,4615,107,6.0,32742,False
2422,8304,47,2.0,16544,False
2423,19804,128,5.0,31360,False
2424,17604,49,3.0,15141,False
2425,2961,83,4.0,17596,False
2426,17490,46,2.0,15778,False
2427,16122,67,2.0,26398,False
2428,8871,92,6.0,26956,False
2429,7069,107,6.0,36380,False
2430,18914,95,4.0,29925,False
2431,6612,102,5.0,34068,False
2432,4351,74,4.0,17242,False
2433,1192,53,2.0,16589,False
2434,5288,59,2.0,16343,False
2435,10699,121,7.0,47795,False
2436,13785,86,3.0,17630,False
2437,13877,82,4.0,21976,False
2438,7810,92,4.0,29256,False
2439,3379,68,3.0,15436,False
2440,3326,118,4.0,43188,True
2441,5236,70,3.0,18480,False
2442,15838,74,3.0,16132,False
2443,4764,95,5.0,35720,False
2444,8124,50,2.0,13950,False
2445,15097,119,6.0,27132,False
2446,7387,129,8.0,50181,False
2447,6732,41,2.0,15744,False
2448,8950,45,2.0,13545,False
2449,2703,64,3.0,16896,False
2450,7898,69,4.0,14835,True
2451,12555,81,4.0,28026,False
