3439,3439,4876,Nissan,122.0,2263247,False
1577,1577,15820,BMW,286.0,1860579,False
9702,9702,8773,Nissan,281.0,3993035,True
6833,6833,7793,Ford,281.0,253164,True
870,870,8773,Audi,394.0,252404,False
2964,2964,5983,Subaru,180.0,1228151,False
5130,5130,5370,Nissan,281.0,2309072,True
261,261,7971,Infiniti,210.0,3864031,False
1067,1067,5228,Ford,197.0,2221205,False
7493,7493,10577,LADA,281.0,2164344,True
670,670,767,BMW,247.0,1805082,False
9387,9387,7793,Subaru,277.0,3057130,False
4217,4217,17316,Nissan,354.0,347548,False
1652,1652,18881,Infiniti,136.0,294569,False
13928,13928,767,Toyota,331.0,2031055,False
11484,11484,15820,Infiniti,396.0,1978322,False
6563,6563,5370,BMW,298.0,3684585,False
4048,4048,6688,Toyota,180.0,1809792,False
13020,13020,7971,Ford,196.0,482794,False
8796,8796,15711,Mercedez-Benz,299.0,3365963,False
9659,9659,16749,LADA,428.0,3661830,False
9655,9655,18881,Subaru,449.0,915566,False
3736,3736,10577,Nissan,181.0,2100443,False
11775,11775,10577,Audi,166.0,1991483,False
7447,7447,16033,Infiniti,482.0,3479686,False
9086,9086,10301,KIA,136.0,3907415,False
6354,6354,7793,LADA,434.0,252537,False
9608,9608,10577,Infiniti,352.0,1213652,False
10381,10381,5057,Infiniti,221.0,3876261,False
8501,8501,16426,Audi,333.0,2810497,False
1811,1811,2116,Mercedez-Benz,448.0,1717700,False
9406,9406,4027,Ford,229.0,431339,False
7501,7501,9248,Audi,319.0,3533524,False
9156,9156,2557,BMW,421.0,240584,False
5796,5796,6675,LADA,123.0,3230005,False
3313,3313,2116,KIA,465.0,3222858,False
5187,5187,10398,Audi,280.0,885839,False
5173,5173,4966,LADA,164.0,3872855,False
6612,6612,3879,LADA,94.0,3275718,False
7898,7898,2745,Subaru,138.0,2459026,False
1347,1347,1994,Subaru,187.0,3014596,False
48,48,7592,Subaru,245.0,2220686,False
13301,13301,2116,Toyota,182.0,1191694,False
9391,9391,19740,LADA,440.0,1836266,False
2404,2404,4620,Ford,447.0,1751466,False
13517,13517,16180,Ford,451.0,1161475,False
10981,10981,6675,BMW,173.0,1856253,False
114,114,1615,Audi,239.0,1838486,False
654,654,15135,Toyota,269.0,2131677,False
3544,3544,4086,Toyota,463.0,1329882,False
6439,6439,15765,Infiniti,446.0,240906,False
9221,9221,4926,Infiniti,440.0,3835157,False
10371,10371,9248,Toyota,265.0,820616,False
5848,5848,15765,Toyota,248.0,1985586,False
5526,5526,4926,Audi,187.0,2180669,False
8251,8251,16426,Audi,113.0,1571325,False
1833,1833,6431,Subaru,81.0,2807069,False
8147,8147,13371,KIA,268.0,816655,False
299,299,7121,Toyota,80.0,1033397,False
9697,9697,11010,Nissan,112.0,2330679,False
9689,9689,17345,Audi,189.0,3479455,False
5465,5465,332,Nissan,304.0,3398435,False
14783,14783,332,Toyota,319.0,2081980,False
13704,13704,13371,Subaru,462.0,346521,False
14068,14068,17345,Subaru,148.0,2053171,False
6186,6186,3397,Nissan,485.0,1757453,False
6560,6560,15991,Ford,155.0,2761654,False
9796,9796,4262,Toyota,268.0,2742764,False
8762,8762,18112,Daewoo,397.0,426170,False
277,277,10261,Daewoo,497.0,1172553,False
13694,13694,11010,Ford,412.0,3018887,False
8578,8578,6478,KIA,299.0,3470675,False
9589,9589,9357,Toyota,162.0,1908398,False
8790,8790,18383,Mercedez-Benz,178.0,2022861,False
10788,10788,11010,KIA,494.0,337976,False
2576,2576,6446,Toyota,412.0,2113760,False
3308,3308,8606,LADA,96.0,1014535,False
9513,9513,3087,LADA,273.0,3318005,False
3605,3605,633,Toyota,81.0,467130,False
9909,9909,12522,Ford,224.0,697901,False
13496,13496,8599,Subaru,491.0,2677831,False
8635,8635,15238,LADA,281.0,503067,True
13936,13936,18383,Ford,387.0,1245661,False
6987,6987,18183,Mercedez-Benz,300.0,1574972,False
14338,14338,8599,KIA,281.0,2915999,True
3073,3073,5956,Mercedez-Benz,293.0,1107626,False
10042,10042,332,LADA,388.0,2777535,False
11961,11961,7743,Audi,415.0,3637388,False
428,428,17375,Audi,335.0,3399743,False
5785,5785,17375,Mercedez-Benz,359.0,2585380,False
4249,4249,13200,Mercedez-Benz,237.0,3189779,False
2476,2476,7743,LADA,379.0,1848292,False
9318,9318,11010,LADA,412.0,2389865,False
5386,5386,19491,Ford,489.0,1789537,False
10200,10200,4559,Daewoo,213.0,2179107,False
13651,13651,2658,Infiniti,129.0,3601217,False
885,885,8711,Ford,497.0,890455,False
3366,3366,16760,Nissan,345.0,3621933,False
7074,7074,15668,Daewoo,269.0,714867,False
3838,3838,19397,Nissan,101.0,941709,False
3998,3998,16184,BMW,335.0,923153,False
2565,2565,9230,Infiniti,105.0,2220223,False
2844,2844,12459,Toyota,127.0,3584424,False
10653,10653,18533,Nissan,413.0,3076491,False
12264,12264,12459,Mercedez-Benz,281.0,3685006,True
9933,9933,19134,Toyota,174.0,3188260,False
6842,6842,585,LADA,278.0,2833904,False
10002,10002,19390,BMW,230.0,3277594,False
544,544,4980,Audi,281.0,2214324,True
11663,11663,17658,Mercedez-Benz,150.0,2654873,False
4539,4539,12459,Mercedez-Benz,236.0,1420429,False
6373,6373,16934,Ford,251.0,1604585,False
3799,3799,15668,BMW,166.0,3306265,False
3796,3796,16184,Daewoo,227.0,3671088,False
13228,13228,11021,Toyota,117.0,602590,False
9634,9634,19134,Nissan,269.0,2663412,False
14117,14117,11080,Infiniti,242.0,2993804,False
9639,9639,19134,KIA,236.0,3762821,False
13146,13146,9230,Subaru,156.0,2781233,False
6218,6218,585,Infiniti,244.0,2794525,False
11482,11482,1334,Infiniti,142.0,2724575,False
7583,7583,10871,Toyota,428.0,3806875,False
2495,2495,17939,Nissan,300.0,2441745,False
11759,11759,2658,BMW,205.0,3580561,False
1371,1371,2721,Toyota,492.0,3937476,False
7056,7056,16184,Nissan,272.0,1306303,False
10450,10450,8711,Nissan,281.0,3267312,True
9457,9457,15541,Audi,416.0,2043918,False
12237,12237,17658,LADA,130.0,2160624,False
8440,8440,9780,Ford,385.0,1745960,False
66,66,14834,Mercedez-Benz,205.0,623093,False
2504,2504,1771,Ford,414.0,3446820,False
8807,8807,18856,Mercedez-Benz,440.0,1694206,False
5810,5810,2852,Subaru,409.0,2945573,False
11101,11101,11269,LADA,258.0,1948373,False
118,118,2959,Subaru,164.0,1048237,False
6106,6106,5807,Subaru,73.0,3733796,False
3389,3389,18555,KIA,313.0,2129785,False
11941,11941,10790,Audi,482.0,1662236,False
4756,4756,10790,Audi,246.0,3416188,False
10124,10124,10541,Infiniti,226.0,2215143,False
8085,8085,13726,Audi,316.0,2478874,False
7076,7076,14129,Mercedez-Benz,187.0,1733337,False
12901,12901,1870,Mercedez-Benz,371.0,1928318,False
10258,10258,18371,Nissan,238.0,3221534,False
7450,7450,10397,BMW,462.0,2656246,False
5690,5690,9536,Ford,432.0,2856221,False
8646,8646,15000,Audi,236.0,1764171,False
357,357,13726,Mercedez-Benz,243.0,2638114,False
6540,6540,13592,Nissan,472.0,2916863,False
4137,4137,14834,Ford,152.0,2548759,False
5898,5898,14834,Infiniti,266.0,3538389,False
14587,14587,13592,LADA,428.0,1452637,False
14693,14693,2573,Toyota,400.0,562920,False
11039,11039,11604,Daewoo,481.0,550638,False
7381,7381,11219,Infiniti,419.0,1710689,False
7614,7614,687,Audi,352.0,3638064,False
3142,3142,238,Nissan,237.0,3894658,False
1920,1920,19585,KIA,108.0,2391044,False
3199,3199,2573,Subaru,352.0,841445,False
11973,11973,14679,Mercedez-Benz,281.0,3290990,True
11848,11848,924,Toyota,238.0,2461203,False
5264,5264,14679,Mercedez-Benz,119.0,3422743,False
2189,2189,19216,Infiniti,200.0,3232809,False
13958,13958,457,Subaru,374.0,2556472,False
3493,3493,10856,Audi,281.0,1185720,True
8164,8164,13261,Audi,390.0,1176998,False
8471,8471,13261,KIA,418.0,3986119,False
10897,10897,9351,Ford,281.0,1174203,True
13890,13890,9547,KIA,281.0,1025577,True
3729,3729,13261,LADA,253.0,869868,False
2599,2599,11219,Subaru,344.0,2702424,False
4195,4195,18578,Subaru,372.0,2781489,False
13299,13299,14101,KIA,132.0,2928814,False
11815,11815,2868,KIA,236.0,1274706,False
6043,6043,924,Infiniti,173.0,2011510,False
2751,2751,2573,Mercedez-Benz,390.0,1013003,False
2092,2092,11604,Audi,388.0,3661766,False
14954,14954,18578,Subaru,348.0,3550795,False
815,815,11219,Infiniti,153.0,2584813,False
3216,3216,19192,Toyota,117.0,3947816,False
11758,11758,5195,BMW,427.0,2106798,False
1776,1776,17927,Daewoo,447.0,2275904,False
12689,12689,3269,BMW,259.0,2145923,False
441,441,18061,BMW,480.0,917496,False
2752,2752,3269,Infiniti,468.0,213112,False
7310,7310,5646,KIA,395.0,1575995,False
82,82,11818,Audi,176.0,1966992,False
8089,8089,3269,KIA,105.0,1906449,False
2673,2673,5530,Ford,225.0,238349,False
11835,11835,5530,Ford,236.0,356919,False
9910,9910,3409,BMW,474.0,1872178,False
2289,2289,251,Ford,281.0,2834136,True
4675,4675,18061,Daewoo,125.0,3449064,False
11341,11341,17645,Mercedez-Benz,166.0,1810045,False
8478,8478,18503,Daewoo,83.0,3238218,False
10948,10948,15114,Mercedez-Benz,184.0,2410054,False
6942,6942,18785,Nissan,136.0,868011,False
12112,12112,15822,Infiniti,332.0,1207304,False
12884,12884,11405,Daewoo,70.0,376324,False
2333,2333,18061,Infiniti,281.0,2476278,True
7206,7206,18061,Audi,281.0,2984374,True
12592,12592,15114,Audi,120.0,820612,False
14745,14745,900,Infiniti,133.0,1485248,False
2600,2600,221,Mercedez-Benz,281.0,2383225,True
10513,10513,10752,Toyota,211.0,2984502,False
2867,2867,15033,Toyota,138.0,935218,False
2864,2864,11597,Daewoo,153.0,620671,False
10994,10994,14195,Audi,281.0,1813364,True
9279,9279,1155,Daewoo,281.0,3119946,True
2841,2841,15955,Infiniti,116.0,3528378,False
5415,5415,8365,Mercedez-Benz,326.0,3042346,False
5252,5252,11597,Daewoo,333.0,2531859,False
13922,13922,15566,Daewoo,470.0,1209245,False
10978,10978,14195,LADA,228.0,3408798,False
11554,11554,3311,Audi,281.0,1674218,True
6869,6869,2183,BMW,378.0,562189,False
5605,5605,15566,Audi,112.0,2568919,False
2489,2489,2243,KIA,447.0,3784822,False
3093,3093,10958,Audi,325.0,2453126,False
4414,4414,12388,Ford,200.0,2579266,False
9539,9539,10752,BMW,460.0,1657158,False
13212,13212,9103,Subaru,74.0,1497865,False
2406,2406,7118,KIA,437.0,3813019,False
4298,4298,9088,Daewoo,321.0,1991007,False
6015,6015,7031,KIA,249.0,3446345,False
4511,4511,3311,Ford,340.0,2095803,False
6893,6893,15701,Ford,281.0,3363185,False
7619,7619,12388,LADA,74.0,2343747,False
185,185,1226,Toyota,452.0,2660585,False
10444,10444,15033,Subaru,72.0,1237606,False
7164,7164,2243,LADA,389.0,873927,False
10113,10113,10510,Toyota,144.0,1809497,False
5830,5830,11597,Subaru,119.0,1722449,False
410,410,446,LADA,330.0,2094286,False
8789,8789,12907,Daewoo,104.0,1425242,False
10409,10409,15701,Audi,275.0,3358703,False
11167,11167,9368,Ford,333.0,1511920,False
6478,6478,4139,Mercedez-Benz,497.0,3315766,False
2446,2446,18993,Audi,328.0,1040899,False
816,816,17632,LADA,259.0,877566,False
3038,3038,8484,KIA,494.0,1659572,False
14696,14696,17632,Daewoo,83.0,1193873,False
3343,3343,8484,Nissan,188.0,2596522,False
9520,9520,15550,Nissan,219.0,2415564,False
4837,4837,17632,Ford,421.0,1948710,False
5287,5287,8931,Ford,128.0,1388226,False
3265,3265,11940,Toyota,115.0,2598901,False
8383,8383,11443,Daewoo,477.0,2814782,False
13995,13995,14729,Daewoo,439.0,2441596,False
2265,2265,2431,Nissan,129.0,1703968,False
7629,7629,11940,BMW,298.0,1465375,False
7271,7271,2272,Daewoo,359.0,3553481,False
13001,13001,2437,Nissan,300.0,1069096,False
8682,8682,12535,KIA,495.0,1040031,False
14815,14815,2437,Infiniti,376.0,3639245,False
6410,6410,11500,Toyota,390.0,1091270,False
10181,10181,6326,Audi,495.0,2039485,False
5169,5169,10407,Toyota,349.0,740143,False
1857,1857,13351,Mercedez-Benz,269.0,1367375,False
5811,5811,12493,Mercedez-Benz,378.0,2139436,False
14046,14046,10407,Mercedez-Benz,281.0,3909331,True
9307,9307,14355,Mercedez-Benz,220.0,3998992,False
14113,14113,8989,Mercedez-Benz,448.0,3708109,False
7672,7672,15534,Infiniti,298.0,2423596,False
2637,2637,11878,KIA,263.0,3888041,False
4134,4134,2838,Audi,145.0,3196765,False
7757,7757,10269,Infiniti,326.0,3899136,False
12932,12932,5037,Subaru,288.0,2385702,False
5337,5337,192,BMW,300.0,3396370,False
4310,4310,8988,Toyota,191.0,2117820,False
14728,14728,2723,BMW,215.0,541265,False
10872,10872,3596,Toyota,375.0,2767457,False
2212,2212,6942,KIA,387.0,2861387,False
12794,12794,12493,Ford,445.0,3148092,False
2694,2694,2723,Toyota,405.0,781787,False
14293,14293,11575,Daewoo,318.0,1120820,False
4949,4949,7479,Ford,281.0,2659408,True
6297,6297,14820,LADA,241.0,3920553,False
6285,6285,5517,BMW,211.0,1855724,False
1844,1844,14820,Mercedez-Benz,240.0,1421076,False
3590,3590,12493,Toyota,240.0,629494,False
12538,12538,9518,Mercedez-Benz,281.0,460562,True
14884,14884,5923,Toyota,114.0,3756637,False
7708,7708,11575,Subaru,177.0,3262264,False
13008,13008,1176,Ford,201.0,2861089,False
14642,14642,11575,Subaru,346.0,895450,False
12401,12401,8988,Audi,423.0,3435676,False
2123,2123,15064,BMW,276.0,1662514,False
683,683,16930,Daewoo,355.0,1186121,False
7266,7266,589,Toyota,377.0,2695776,False
13193,13193,3490,Ford,346.0,2761004,False
8245,8245,19879,Nissan,245.0,3977492,False
8787,8787,9495,Mercedez-Benz,97.0,3317606,False
4608,4608,17589,Subaru,167.0,464410,False
1055,1055,16762,BMW,212.0,743962,False
12474,12474,17487,Mercedez-Benz,82.0,1184587,False
9002,9002,16762,Audi,281.0,1622510,True
4873,4873,17257,Subaru,289.0,1244582,False
13508,13508,798,Ford,81.0,916478,False
13175,13175,7226,Ford,129.0,2464436,False
4705,4705,17241,BMW,80.0,2472849,False
817,817,5082,Daewoo,378.0,3194019,False
1140,1140,11725,Daewoo,269.0,959560,False
5916,5916,9637,Daewoo,262.0,673162,False
9692,9692,7272,Toyota,323.0,546565,False
14870,14870,17257,Mercedez-Benz,264.0,2057607,False
14223,14223,8522,Subaru,436.0,3902586,False
1798,1798,2059,LADA,369.0,2488992,False
1871,1871,1604,BMW,428.0,2546146,False
2088,2088,7555,Daewoo,321.0,1351969,False
10630,10630,10858,Daewoo,497.0,824433,False
10686,10686,2059,Ford,246.0,1664201,False
11653,11653,13201,Ford,281.0,1872610,True
5621,5621,4062,Infiniti,222.0,1204613,False
11611,11611,7272,Subaru,424.0,454378,False
255,255,9495,BMW,343.0,1662808,False
7189,7189,12174,Nissan,195.0,1279558,False
11347,11347,18279,Ford,345.0,1309010,False
11375,11375,18935,Toyota,326.0,591208,False
7753,7753,5467,KIA,204.0,3701047,False
2114,2114,17357,Infiniti,281.0,1830271,True
6007,6007,6756,BMW,380.0,2290662,False
11068,11068,11888,Mercedez-Benz,328.0,1048791,False
3933,3933,1952,Infiniti,281.0,1503104,True
3903,3903,5734,Mercedez-Benz,386.0,2214854,False
14509,14509,2996,Nissan,476.0,3723131,False
11965,11965,6719,LADA,401.0,350656,False
10269,10269,14557,LADA,287.0,2929868,False
3759,3759,1952,LADA,281.0,2468228,True
466,466,8333,Mercedez-Benz,218.0,246678,False
1514,1514,2195,Toyota,496.0,3144124,False
7097,7097,2910,Subaru,472.0,3673041,False
7103,7103,478,LADA,220.0,2748344,False
1562,1562,15816,LADA,425.0,452385,False
9686,9686,6364,Audi,417.0,3116418,False
14049,14049,12964,Ford,246.0,2450729,False
8526,8526,11043,KIA,128.0,3050058,False
7394,7394,11888,Audi,76.0,1211386,False
6025,6025,6364,Audi,282.0,365484,False
8660,8660,11888,Toyota,239.0,1909295,False
6225,6225,6364,LADA,497.0,3626318,False
8756,8756,19727,Mercedez-Benz,336.0,3107256,False
11142,11142,7958,Mercedez-Benz,208.0,1881280,False
11491,11491,6364,Mercedez-Benz,282.0,3435294,False
7365,7365,3726,Subaru,436.0,3247741,False
8545,8545,8333,Daewoo,131.0,1385761,False
10756,10756,7958,Ford,235.0,370889,False
7133,7133,333,LADA,418.0,947042,False
9956,9956,19973,Daewoo,127.0,3121711,False
7153,7153,7393,Subaru,432.0,1001363,False
4421,4421,17636,BMW,281.0,2047345,True
9312,9312,17636,Ford,448.0,1678485,False
11057,11057,18244,Daewoo,216.0,1660826,False
2395,2395,7191,Nissan,414.0,832505,False
6121,6121,19020,KIA,236.0,467912,False
12141,12141,14636,Infiniti,192.0,1995279,False
8590,8590,4569,Audi,219.0,1054666,False
749,749,14364,LADA,116.0,764955,False
9339,9339,7433,Infiniti,337.0,1887619,False
8843,8843,17636,BMW,489.0,523196,False
4475,4475,16010,Daewoo,339.0,3814102,False
7691,7691,1541,BMW,284.0,2960976,False
433,433,11345,Daewoo,217.0,3575086,False
12969,12969,1520,Audi,453.0,3986433,False
6853,6853,11243,Infiniti,338.0,1722643,False
6232,6232,14364,Ford,104.0,677276,False
1406,1406,3380,Nissan,190.0,2820102,False
8688,8688,13552,Nissan,446.0,1580518,False
14533,14533,19020,Nissan,457.0,2672076,False
10858,10858,3380,Infiniti,477.0,2058009,False
11781,11781,10250,Ford,293.0,780005,False
11177,11177,8410,Nissan,179.0,3005693,False
874,874,17826,Nissan,341.0,1565503,False
8899,8899,19060,Daewoo,109.0,3410333,False
6388,6388,8349,Mercedez-Benz,438.0,3633830,False
7903,7903,7191,BMW,384.0,2294111,False
9871,9871,1520,LADA,471.0,3464946,False
14193,14193,19060,Toyota,300.0,2166065,False
9701,9701,10250,Infiniti,281.0,2846012,True
12383,12383,13552,Ford,307.0,2675173,False
11808,11808,7164,BMW,281.0,427516,True
7333,7333,5049,Infiniti,220.0,2350532,False
13237,13237,5049,Daewoo,196.0,991871,False
13618,13618,6382,LADA,287.0,2216279,False
14838,14838,4019,Nissan,350.0,1792164,False
760,760,18771,Subaru,367.0,1024978,False
11942,11942,6382,KIA,477.0,701662,False
7667,7667,18075,Daewoo,281.0,2511499,True
7488,7488,2359,Ford,334.0,2072680,False
8705,8705,18658,Audi,283.0,2018048,False
13548,13548,3881,LADA,91.0,967350,False
10913,10913,2360,Nissan,454.0,2627316,False
8087,8087,18677,Nissan,251.0,631751,False
5144,5144,9818,Subaru,160.0,2673742,False
4097,4097,3688,KIA,150.0,546011,False
12657,12657,7164,Nissan,459.0,1289035,False
9676,9676,18075,Subaru,202.0,1177776,False
2920,2920,16756,Toyota,227.0,210058,False
3568,3568,100,Nissan,283.0,2747719,False
1077,1077,7659,Infiniti,451.0,594990,False
9478,9478,10317,Daewoo,374.0,3930976,False
1362,1362,2359,Audi,210.0,1558215,False
14938,14938,5049,Subaru,408.0,3139112,False
14081,14081,18075,Subaru,499.0,743614,False
9073,9073,15518,Toyota,225.0,2432810,False
696,696,18429,Infiniti,417.0,3918986,False
8754,8754,18385,Mercedez-Benz,390.0,775017,False
13811,13811,19333,Audi,96.0,727064,False
12837,12837,17698,Subaru,216.0,3379250,False
4083,4083,18385,BMW,442.0,555126,False
3856,3856,2205,KIA,351.0,2413169,False
14702,14702,18508,Mercedez-Benz,458.0,247507,False
5417,5417,13051,Audi,461.0,1413986,False
5037,5037,15212,Ford,469.0,2093493,False
3037,3037,13457,Audi,488.0,1375092,False
10757,10757,17803,Toyota,120.0,349729,False
5373,5373,13199,BMW,112.0,860782,False
10691,10691,18295,BMW,279.0,3972187,False
5646,5646,6876,KIA,212.0,759227,False
4004,4004,8822,Ford,261.0,3460859,False
1822,1822,6876,Nissan,253.0,736787,False
14064,14064,9757,KIA,443.0,1272942,False
12021,12021,4359,Infiniti,299.0,1420880,False
5942,5942,10926,Daewoo,235.0,764722,False
5223,5223,4900,Infiniti,337.0,3526270,False
14195,14195,8822,BMW,70.0,2439943,False
11325,11325,17698,Subaru,400.0,1552096,False
10111,10111,2205,Audi,116.0,3883864,False
1882,1882,7692,Nissan,201.0,276774,False
11148,11148,18429,BMW,402.0,3652038,False
11402,11402,16776,BMW,281.0,2401584,True
2666,2666,5222,Toyota,322.0,2436089,False
11069,11069,18385,Subaru,489.0,588915,False
13236,13236,18429,Audi,85.0,1021277,False
6137,6137,6876,Subaru,412.0,2216544,False
4453,4453,9347,Toyota,289.0,2347944,False
13873,13873,8822,Daewoo,314.0,1995347,False
12353,12353,9757,KIA,294.0,1402232,False
13833,13833,4900,Subaru,267.0,3002786,False
13511,13511,5812,Daewoo,153.0,611190,False
2931,2931,15904,Daewoo,136.0,3283462,False
10260,10260,16776,Subaru,496.0,2890438,False
12581,12581,6199,Infiniti,175.0,2826566,False
9284,9284,13827,Toyota,308.0,874939,False
6770,6770,15346,Nissan,480.0,3601190,False
3168,3168,18760,Audi,353.0,459486,False
6912,6912,5493,Infiniti,78.0,1411534,False
3403,3403,4310,Infiniti,266.0,1845160,False
10500,10500,19394,Audi,194.0,1906683,False
7900,7900,829,Daewoo,284.0,380055,False
12941,12941,14664,LADA,292.0,1660287,False
12291,12291,342,LADA,417.0,218200,False
11465,11465,17355,Ford,73.0,3769420,False
11567,11567,342,Infiniti,239.0,3686795,False
3615,3615,11571,KIA,337.0,1229771,False
3507,3507,5493,Audi,454.0,3437407,False
8343,8343,19389,Audi,277.0,3699298,False
8631,8631,11135,Audi,119.0,1181915,False
11462,11462,17477,BMW,348.0,452639,False
9757,9757,15138,BMW,307.0,3095084,False
7938,7938,6593,Subaru,281.0,3501488,True
648,648,12523,Subaru,311.0,3632597,False
5868,5868,15138,Toyota,375.0,2944680,False
10570,10570,14664,Mercedez-Benz,428.0,1139488,False
4831,4831,17444,Mercedez-Benz,144.0,3993808,False
476,476,5162,Infiniti,281.0,2390466,True
5866,5866,18840,Ford,338.0,2440449,False
1114,1114,6991,LADA,169.0,1504091,False
1124,1124,489,KIA,366.0,3604043,False
60,60,1433,Audi,485.0,3173566,False
14849,14849,17482,Audi,281.0,3580248,True
12148,12148,1614,KIA,332.0,2679467,False
1650,1650,17482,Daewoo,288.0,279534,False
13832,13832,12666,BMW,233.0,1039702,False
2286,2286,586,Ford,403.0,2957557,False
3123,3123,5434,Ford,316.0,1676755,False
4672,4672,19821,BMW,424.0,3166309,False
7340,7340,15489,BMW,119.0,954603,False
1965,1965,1323,Subaru,120.0,2212174,False
9653,9653,18693,Toyota,133.0,2587081,False
186,186,12030,Subaru,226.0,1715108,False
10776,10776,1323,Ford,440.0,3586879,False
12649,12649,12030,Mercedez-Benz,74.0,3821106,False
12402,12402,18693,Subaru,254.0,2812058,False
6533,6533,1864,Nissan,303.0,2460482,False
13749,13749,4667,BMW,406.0,278730,False
3905,3905,17444,Infiniti,417.0,3587048,False
12958,12958,3042,BMW,115.0,366201,False
9583,9583,19821,Nissan,156.0,2895625,False
12513,12513,1338,Mercedez-Benz,331.0,460441,False
1736,1736,6423,Audi,118.0,903578,False
13675,13675,16490,KIA,189.0,3608696,False
6788,6788,10901,Infiniti,180.0,1570780,False
8794,8794,2672,Nissan,281.0,1812908,True
14840,14840,13179,Mercedez-Benz,318.0,3778320,False
1121,1121,12480,Nissan,483.0,1151552,False
3041,3041,775,KIA,128.0,542561,False
3598,3598,13179,Audi,378.0,638523,False
2732,2732,2672,Mercedez-Benz,385.0,713771,False
4027,4027,9487,Ford,281.0,2997152,True
13934,13934,8671,Subaru,93.0,1589499,False
7705,7705,1936,Nissan,80.0,1135376,False
447,447,7320,Infiniti,403.0,2691794,False
248,248,11137,Infiniti,394.0,1153597,False
6209,6209,8671,Daewoo,108.0,3488613,False
1942,1942,10901,LADA,277.0,3502123,False
697,697,12904,Audi,114.0,483751,False
8772,8772,8755,LADA,72.0,784546,False
5695,5695,1936,Infiniti,145.0,1820588,False
22,22,2672,KIA,281.0,1986822,True
4092,4092,1499,Toyota,281.0,3497229,True
9530,9530,456,Audi,287.0,2447070,False
12439,12439,7673,Infiniti,442.0,502006,False
6126,6126,17738,Infiniti,392.0,995659,False
5145,5145,15529,Audi,281.0,663590,False
2315,2315,5105,Mercedez-Benz,268.0,3887385,False
7145,7145,456,Subaru,266.0,3641820,False
5297,5297,10547,Nissan,341.0,1346233,False
1604,1604,1936,Subaru,147.0,3516076,False
3026,3026,1005,LADA,408.0,662650,False
9465,9465,16346,Mercedez-Benz,385.0,2489714,False
10887,10887,3476,BMW,206.0,565545,False
2163,2163,5105,Mercedez-Benz,281.0,421673,False
14219,14219,13950,KIA,257.0,3967545,False
12184,12184,5105,Nissan,220.0,1534653,False
5251,5251,1807,LADA,280.0,401121,False
11818,11818,16692,BMW,234.0,222668,False
5316,5316,7832,KIA,362.0,3052154,False
11700,11700,5671,Subaru,92.0,751879,False
1359,1359,13139,Mercedez-Benz,378.0,3382640,False
1403,1403,15297,Daewoo,79.0,3717344,False
2726,2726,15693,Daewoo,324.0,815599,False
12748,12748,5671,Infiniti,287.0,1957421,False
53,53,16001,BMW,225.0,808188,False
13431,13431,15760,Audi,196.0,2249544,False
7644,7644,14652,Daewoo,143.0,1629929,False
11618,11618,16451,Infiniti,266.0,3153668,False
1445,1445,1375,Nissan,128.0,769760,False
9549,9549,16692,Infiniti,471.0,1520741,False
308,308,14652,Mercedez-Benz,451.0,738916,False
4665,4665,6800,Toyota,177.0,3194641,False
7755,7755,8617,Mercedez-Benz,270.0,3241753,False
6874,6874,19239,Mercedez-Benz,174.0,1191282,False
9540,9540,14156,BMW,78.0,1043346,False
14975,14975,1375,LADA,167.0,1472118,False
12642,12642,6583,Nissan,156.0,1755187,False
7943,7943,6583,Daewoo,281.0,1522362,True
13119,13119,8692,Daewoo,281.0,2617315,True
14773,14773,7832,Toyota,181.0,2076922,False
11752,11752,2572,LADA,239.0,2042082,False
6738,6738,4510,BMW,195.0,2255295,False
7304,7304,499,Mercedez-Benz,186.0,3704072,False
4850,4850,6556,Audi,134.0,3277301,False
333,333,14156,Subaru,131.0,3184277,False
11342,11342,530,LADA,180.0,3774485,False
12120,12120,5593,Subaru,281.0,1951629,True
6090,6090,6725,LADA,478.0,2759986,False
5639,5639,6328,Infiniti,335.0,3010774,False
1578,1578,19239,Toyota,419.0,3751989,False
8445,8445,16773,Nissan,483.0,2686160,False
8649,8649,6800,KIA,325.0,3913698,False
3295,3295,4349,Mercedez-Benz,122.0,834472,False
5990,5990,15693,Mercedez-Benz,363.0,2941080,False
8002,8002,16001,Daewoo,445.0,2401048,False
12875,12875,2541,LADA,154.0,3325256,False
2168,2168,9456,BMW,281.0,3877357,True
9900,9900,7259,Toyota,119.0,1969848,False
5632,5632,8286,Toyota,353.0,794673,False
10246,10246,10133,KIA,251.0,2300667,False
5668,5668,9456,Audi,220.0,2609581,False
3810,3810,7994,KIA,249.0,3174758,False
5409,5409,9456,Ford,465.0,3765456,False
10781,10781,9456,Audi,198.0,2539779,False
3255,3255,9456,LADA,451.0,2817025,False
14112,14112,5770,Toyota,281.0,236136,True
5418,5418,7207,Infiniti,107.0,2378414,False
13502,13502,7207,Daewoo,190.0,3115071,False
9658,9658,2119,Ford,308.0,3080003,False
7796,7796,6788,Ford,132.0,1936180,False
12293,12293,1188,Audi,364.0,1374641,False
6518,6518,15273,Mercedez-Benz,378.0,3529756,False
9667,9667,9456,Daewoo,173.0,1211071,False
12664,12664,12617,Ford,365.0,592933,False
13703,13703,1188,Nissan,110.0,470838,False
8510,8510,13975,Mercedez-Benz,192.0,2517374,False
8239,8239,6214,Subaru,351.0,686011,False
